,EventId,EventTemplate
1880,f93ad286,sshd[5511]: <*> <*> <*> closed by remote <*>
1881,e8d02749,sshd[5572]: <*> <*> <*> closed by remote <*>
1882,67a4da3c,kernel: ERROR: bond is empty
1883,2e617b4e,"kernel: EXT2-fs warning (device sd(8,16)): ext2_read_super: mounting ext3 filesystem as ext2"
1884,1df40fd7,kernel: Intel(R) PRO/1000 Network Driver - version <*>c
1885,95cd016b,kernel: LVM version 1.0.8-2(26/05/2004) module loaded
1886,199065b3,kernel: Operation of 802.3ad mode requires ETHTOOL support in base driver for proper aggregator selection.
1887,361c644c,"kernel: <*> registered with MII link monitoring set to 100 ms, in IEEE 802.3ad Dynamic link aggregation mode."
1888,ca235e4a,kernel: <*> registered without ARP monitoring
1889,9a3c900f,kernel: <*> enslaving <*> as a backup interface with <*> <*> link.
1890,79865078,"kernel: bond_enslave(): failed to get speed/duplex from <*> speed forced to 100Mbps, duplex forced to Full."
1891,abd77a44,"kernel: bonding.c:v2.4.1 (September 15, 2003)"
1892,f268599c,kernel: <*> link status definitely up for interface <*>
1893,17aaf876,gmetad: Warning: we failed to resolve data source name <*>
1894,d20fd74b,<*> data_thread() got not answer from any <*> <*> datasource
1895,22f02ea0,named: named startup succeeded
1896,24d14192,<*> starting BIND <*> -u named -t /var/named/chroot
1897,a49ff4c4,<*> using 1 CPU
1898,ef8a4ace,<*> command channel listening on <*>#953
1899,deb6add7,<*> listening on IPv4 interface <*> <*>
1900,57fe6484,<*> loading configuration from '<*>
1901,1fe2c006,<*> no IPv6 interfaces found
1902,a9d06cc5,<*> running
1903,37a7586e,xinetd[2856]: removing <*>
1904,7890b4d5,kernel: Installing knfsd (copyright (C) 1996 #537#@monad.swb.de).
1905,5f252d43,pulse: pulse startup succeeded
1906,0bd33acb,<*> STARTING PULSE AS MASTER
1907,abfb410a,"kernel: IPVS: Connection hash table configured (size=65536, memory=1024Kbytes)"
1908,b7e2f06a,kernel: IPVS: [wlc] scheduler registered.
1909,3e5e53bf,kernel: IPVS: ipvs loaded.
1910,5ad7bafb,"kernel: send_arp uses obsolete (PF_INET,SOCK_PACKET)"
1911,850d9276,<*> create_monitor for <*> running as pid <*>
1912,16b92e1d,<*> starting virtual service mini active: 22
1913,7d7363e6,<*> partner dead: activating lvs
1914,fa2ba150,<*> starting LVS client monitor for #293#:22
1915,ec505354,<*> gratuitous lvs arps finished
1916,bc9e6211,intel_flexlm: <*>
1917,59bc538d,intel_flexlm:
1918,4c3efcc0,intel_flexlm: Starting intel_flexlm:
1919,55913173,tv_flexlm: <*>
1920,520bf05f,tv_flexlm:
1921,be239011,tv_flexlm: Starting tv_flexlm:
1922,527768f4,Event Log Daemon:[3605]: Physical drive failed: Box 2 Bay <*> of chassis .
1923,dc964a9d,"Event Log Daemon:[3605]: Logical drive <*> of chassis , has changed from status INTRIM RECOVERY MODE to READY FOR RECOVERY"
1924,7bbdfb6a,kernel: scsi(0): LOOP <*> detected.
1925,2c9cbad6,Event Log Daemon:[3605]: Controller removed: 0
1926,16aa60c3,"Event Log Daemon:[3605]: Logical drive 2 of chassis , is in a FAILED state but has one or more drive replacements and is ready to go to OK. However, this #43# not happen until an Accept Media Exchange command is issued to the logic drive."
1927,fa5d5b82,sshd[4574]: <*> <*> <*> closed by remote <*>
1928,aa2e0b2f,"kernel: I/O error: dev 08:10, sector <*>"
1929,d47d3026,kernel: Additional sense indicates Internal target failure
1930,77c27a12,kernel: Current sd08:10: sense key Hardware Error
1931,91e0faa7,kernel: SCSI disk error : host 0 channel 0 id 0 lun 2 return code = 8000002
1932,0d1b1b8b,"kernel: EXT2-fs error (device sd(8,16)): read_inode_bitmap: Cannot read inode bitmap - block_group = 0, inode_bitmap = 62"
1933,34ec233f,kernel: EXT2-fs: unable to read superblock
1934,8f9e8fce,sshd[15514]: <*> <*> <*> closed by remote <*>
1935,1cf2d616,sshd[16243]: <*> <*> <*> closed by remote <*>
1936,03023110,sshd[16890]: <*> <*> <*> closed by remote <*>
1937,a3a4eb3f,sshd[17262]: <*> <*> <*> closed by remote <*>
1938,83a3d8fa,sshd[6963]: <*> <*> <*> closed by remote <*>
1939,6e6c8141,sshd[23687]: <*> <*> <*> closed by remote <*>
1940,967b8c01,sshd[23854]: <*> <*> <*> closed by remote <*>
1941,5d2d0bb5,sshd[7083]: <*> <*> <*> closed by remote <*>
1942,09d5e1f3,sshd[7137]: <*> <*> <*> closed by remote <*>
1943,57120682,sshd[7200]: <*> <*> <*> closed by remote <*>
1944,025f04e1,sshd[7252]: <*> <*> <*> closed by remote <*>
1945,b5fb0f7c,sshd[7256]: <*> <*> <*> closed by remote <*>
1946,838b0cce,sshd[7355]: <*> <*> <*> closed by remote <*>
1947,f1123051,sshd[7418]: <*> <*> <*> closed by remote <*>
1948,949d043e,sshd[26815]: <*> <*> <*> closed by remote <*>
1949,e04de590,sshd[7473]: <*> <*> <*> closed by remote <*>
1950,d9b5e7e3,sshd[7524]: <*> <*> <*> closed by remote <*>
1951,d640055c,sshd[26873]: <*> <*> <*> closed by remote <*>
1952,db2ada5e,sshd[26923]: <*> <*> <*> closed by remote <*>
1953,a3de925c,sshd[7587]: <*> <*> <*> closed by remote <*>
1954,baf47a98,sshd[7649]: <*> <*> <*> closed by remote <*>
1955,9f25f7f3,sshd[7704]: <*> <*> <*> closed by remote <*>
1956,3b486e45,snmpd: Received SNMP packet(s) from <*>
1957,9fd6f7ce,sshd[7785]: <*> <*> <*> closed by remote <*>
1958,03601a5b,sshd[7846]: <*> <*> <*> closed by remote <*>
1959,6631d4f7,sshd[7927]: <*> <*> <*> closed by remote <*>
1960,38d3bae3,sshd[8028]: <*> <*> <*> closed by remote <*>
1961,7137c878,sshd[8110]: <*> <*> <*> closed by remote <*>
1962,61db3b8f,sshd[27423]: <*> <*> <*> closed by remote <*>
1963,8b176746,kernel: <*> <*> NIC Link is Down
1964,d551b890,sshd[8376]: <*> <*> <*> closed by remote <*>
1965,8fb3f379,sshd[8428]: <*> <*> <*> closed by remote <*>
1966,ccc68633,sshd[27544]: <*> <*> <*> closed by remote <*>
1967,830f8b73,sshd[27604]: <*> <*> <*> closed by remote <*>
1968,14a08a93,sshd[27685]: <*> <*> <*> closed by remote <*>
1969,aadeb6ca,sshd[8626]: <*> <*> <*> closed by remote <*>
1970,62049b86,sshd[27839]: <*> <*> <*> closed by remote <*>
1971,3400c79c,userhelper: pam_timestamp: `/' permissions are lax
1972,60d76535,"groupadd[8552]: new group: name=named, gid=25"
1973,f13fb078,"useradd[8553]: new user: name=named, uid=25, gid=25, home=/var/named, shell=/sbin/nologin"
1974,31bdf4b8,userdel[8534]: <*> <*> `named'
1975,49e8e15a,named[8624]: starting BIND 9.2.4 -u named
1976,d8ca9e5d,named[8624]: using 4 CPUs
1977,0bbc2206,sudo: #179# : TTY=pts/4 ; PWD=/home/#179# ; USER=root ; COMMAND=/usr/bin/up2date --nox -i torque-devel tcllib tk-devel tcl-devel
1978,10c5e850,"PBS_Server: Success (0) in stream_eof, connection to <*> dropped. setting node state to down in stream_eof"
1979,56253376,"PBS_Server: Success (0) in req_quejob, requested queue not found"
1980,005c1128,dhcpd: All rights reserved.
1981,464bef3f,dhcpd: Copyright 2004 Internet Systems Consortium.
1982,92a72ce0,"dhcpd: For info, please visit http://#542#/sw/dhcp/"
1983,fcd65efd,dhcpd: Internet Systems Consortium DHCP Server V3.0.1
1984,ae33ba87,dhcpd: Wrote 0 deleted host decls to leases file.
1985,e8f88195,dhcpd: Wrote 0 leases to leases file.
1986,734e7a3d,dhcpd: Wrote 0 new dynamic host decls to leases file.
1987,83d9a070,dhcpd: dhcpd <*> succeeded
1988,4b6b5045,dhcpd: <*> on <*>
1989,82159adb,logger: Uptime: <*>
1990,922251ae,"logger: enterprises.#320#.#543#.1 = ""Intel Corp. 82597EX 10GbE Ethernet Controller (rev 02)"""
1991,9c5d03ce,"<*> <*> <*> <*> relay=none, <*> status=deferred (Name service error for <*> type=MX: Host not found, try again)"
1992,d83e3e29,"pbs_mom: Resource temporarily unavailable (11) in pbs_mom, cannot lock '<*> - another mom running"
1993,e657048c,pbs_mom: cannot lock '<*> - another mom running
1994,8b209f3d,kernel: device <*> <*> promiscuous mode
1995,82feafee,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=none, <*> status=deferred (connect to #15#[#16#]: No route to host)"
1996,7b24e105,<*> connect to #15#[#16#]: No route to host (port 25)
1997,0a42f66e,maui: free(): invalid pointer <*>
1998,981e06d7,"kernel: EXT2-fs warning: mounting unchecked fs, running e2fsck is recommended"
1999,0ece378d,xinetd[2264]: removing <*>
2000,c79cc5b8,nagios: su: user nagios does not exist
2001,79a9830d,kernel: Lustre: <*> maximum lustre stack 8192
2002,298b6ae1,"kernel: Lustre: OBD class driver Build Version: 1.2.3-19691231170000-PRISTINE-.usr.src.linux-2.4.21-2093C4hpsmp, #548#@#549#"
2003,a3dd0ebc,kernel: Lustre: Lustre Lite Client File System; #548#@#549#
2004,11cc5868,kernel: LustreError: <*> Portals memory leaked: 2064 bytes
2005,6566d1e1,kernel: LustreError: <*> Failed to obtain local id
2006,d1140e4b,kernel: LustreError: <*> @@@ timeout (sent <*> <*> <*> <*> lens <*> ref 2 fl <*> rc 0/0
2007,799ab636,kernel: LustreError: <*> OBD device <*> still set up
2008,61c81e53,kernel: LustreError: <*> <*> <*> <*> <*> 0 0: 0000000000000000
2009,ecc590a6,kernel: LustreError: <*> OBD device <*> <*> has refcount 2
2010,c06799e8,kernel: LustreError: <*> Invoked upcall /usr/opt/hpls/bin/hpls_upcall FAILED_IMPORT <*> <*> <*>
2011,d2f7b506,kernel: LustreError: <*> Result of send stxd <*> is [target node was unreachable]
2012,b1d69921,kernel: LustreError: <*> Unknown send error
2013,efc3b31a,kernel: LustreError: <*> obd <*> already attached
2014,33ce0cda,kernel: LustreError: <*> obd_iocontrol: cleaned up obd
2015,f02accf9,logger: <*> kernel: ixgb: eth2 NIC Link is Up 10000 Mbps Full Duplex
2016,e1626851,logger: <*> <*> <*> <*> kernel: ixgb: eth2 NIC Link is Up 10000 Mbps Full Duplex
2017,e41f0c0c,sshd[2097]: <*> <*> <*> closed by remote <*>
2018,111e27a8,sshd[25353]: <*> <*> <*> closed by remote <*>
2019,803422de,<*> >> mount: RPC: Timed out
2020,4e622297,"CPU0<T0:2000144,T1:1600112,D:3,S:400029,C:2000149>"
2021,1b8e99a1,"CPU1<T0:2000144,T1:1200080,D:6,S:400029,C:2000149>"
2022,857eda81,"CPU2<T0:2000144,T1:800032,D:25,S:400029,C:2000149>"
2023,6c9a2bb5,"CPU3<T0:2000144,T1:400016,D:12,S:400029,C:2000149>"
2024,45293409,xinetd[2145]: removing <*>
2025,9948eddd,sshd[23297]: <*> <*> <*> closed by remote <*>
2026,9a583fd9,sshd[26497]: <*> <*> <*> closed by remote <*>
2027,2c5be70a,loop: loaded (max 8 devices)
2028,4879b6f0,ISO 9660 Extensions: Microsoft Joliet Level 3
2029,673dab61,ISO 9660 Extensions: RRIP_1991A
2030,edb6b352,xinetd[2856]: START: auth <*> <*>
2031,2ad378e3,sshd[2593]: <*> <*> <*> closed by remote <*>
2032,03b795d6,sshd[20743]: <*> <*> <*> closed by remote <*>
2033,980b3521,sshd[2598]: <*> <*> <*> closed by remote <*>
2034,6d44f56c,<*> Local disconnected: Illegal protocol version.
2035,9398bd3b,<*> protocol version not supported in local: 'Illegal protocol version.'
2036,c11cce91,sshd[2606]: <*> <*> <*> closed by remote <*>
2037,fb80cc02,sshd[20769]: <*> <*> <*> closed by remote <*>
2038,036c4914,<*> warning: unable to look up public/pickup: No such file or directory
2039,b51e33ce,postfix/postfix-script: fatal: the Postfix mail system is not running
2040,a08067a5,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=#15#[#16#], <*> status=deferred (lost connection with #15#[#16#] while sending MAIL FROM)"
2041,8a1b2c6e,postfix<*> Please try again later (in reply to end of DATA command))
2042,c800c95a,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=none, <*> status=deferred (connect to #15#[#16#]: server dropped connection without sending the initial greeting)"
2043,cbad08d1,<*> connect to #15#[#16#]: server dropped connection without sending the initial greeting (port 25)
2044,34b28d8d,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=none, <*> status=deferred (connect to #15#[#16#]: Connection refused)"
2045,be382863,<*> connect to #15#[#16#]: Connection refused (port 25)
2046,35e99da1,postfix<*> Please try again later (in reply to MAIL FROM command))
2047,cd7c9fd4,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=#15#[#16#], <*> status=deferred (lost connection with #15#[#16#] while sending end of data -- message may be sent more than once)"
2048,1d61c1ca,sshd[6265]: <*> <*> <*> closed by remote <*>
2049,e123fd39,sshd[25995]: <*> <*> <*> closed by remote <*>
2050,0efad1d0,sshd[26716]: <*> <*> <*> closed by remote <*>
2051,45b72b2c,sshd[16838]: <*> <*> <*> closed by remote <*>
2052,2f70c819,sshd[16471]: <*> <*> <*> closed by remote <*>
2053,5e8eecee,sshd[28799]: <*> <*> <*> closed by remote <*>
2054,eeced1a0,sshd[29269]: <*> <*> <*> closed by remote <*>
2055,cc8523ed,sshd[17010]: <*> <*> <*> closed by remote <*>
2056,051f2796,sudo: #179# : TTY=pts<*> maui.cfg.spirit2 t.tgz tmp
2057,a856d354,"kernel: initialize_kbd: Keyboard reset failed, no ACK"
2058,7599c718,mount: mount: RPC: Timed out
2059,746fa0b7,xinetd[2287]: removing <*>
2060,52944065,<*> ttyS1: ioctl: Input/output error
2061,8b4c3507,"init: Id ""S0"" respawning too fast: disabled for 5 minutes"
2062,482a5fa0,<*> LoginGraceTime exceeded.
2063,5ec11690,sshd[8056]: <*> <*> <*> closed by remote <*>
2064,e1ad9be3,sshd[19175]: <*> <*> <*> closed by remote <*>
2065,d4aa4ebf,"logger: Uptime: 1 day, <*>"
2066,a78a67bd,sshd[2465]: <*> <*> <*> closed by remote <*>
2067,a346eeb7,sshd[22911]: <*> <*> <*> closed by remote <*>
2068,310deb04,<*> Kerberos authentication as user <*> accepted for <*>
2069,9b3d35e8,sshd[27202]: <*> <*> <*> closed by remote <*>
2070,fbcca8ff,sshd[20160]: <*> <*> <*> closed by remote <*>
2071,e77b859b,sshd[28978]: <*> <*> <*> closed by remote <*>
2072,685e509e,sshd[30209]: <*> <*> <*> closed by remote <*>
2073,58fc5052,sshd[30693]: <*> <*> <*> closed by remote <*>
2074,929a7624,sshd[9069]: <*> <*> <*> closed by remote <*>
2075,eeff9bad,sshd[20993]: <*> <*> <*> closed by remote <*>
2076,ccb8a22a,sshd[20425]: <*> <*> <*> closed by remote <*>
2077,2cd2f489,sshd[22701]: <*> <*> <*> closed by remote <*>
2078,ce2964b0,sshd[21727]: <*> <*> <*> closed by remote <*>
2079,d43b3a03,sshd[24471]: <*> <*> <*> closed by remote <*>
2080,a2823692,sshd[19326]: <*> <*> <*> closed by remote <*>
2081,ffede3c8,sshd[19328]: <*> <*> <*> closed by remote <*>
2082,16c3b88f,sshd[22277]: <*> <*> <*> closed by remote <*>
2083,db4266ea,"sshd[22464]: WARNING: Default configuration file ""<*> does not exist."
2084,8fe7b532,rpc.statd[2648]: recv_rply: can't decode RPC message!
2085,8d159cf2,kernel: svc: unknown program <*>
2086,48b11e1a,<*> connect from #1074# to callit(mountd): request not forwarded
2087,0c01b753,rpc.statd[2648]: *** SIMULATING CRASH! ***
2088,6aebd32e,rpc.statd[2648]: POSSIBLE SPOOF/ATTACK ATTEMPT!
2089,c6b660e8,rpc.statd[2648]: SM_MON request for hostname containing '<*>
2090,59d268f0,rpc.statd[2648]: STAT_FAIL to <*> for SM_MON of <*>
2091,62dc1fa0,sshd[21407]: <*> <*> <*> closed by remote <*>
2092,212bd6ca,sshd[8568]: <*> <*> <*> closed by remote <*>
2093,5f9dd6de,named[8686]: client <*> bad zone transfer request: '#11#/IN': non-authoritative zone (NOTAUTH)
2094,eeffe0f8,snmpd: snmp_free_pdu probably called twice
2095,5bd32950,sshd[24214]: <*> <*> <*> closed by remote <*>
2096,069e1c3a,sshd[24216]: <*> <*> <*> closed by remote <*>
2097,373b9778,sshd[21851]: <*> <*> <*> closed by remote <*>
2098,3b6cc2b5,sshd[21853]: <*> <*> <*> closed by remote <*>
2099,223a87e8,<*> WARNING: Failed to fetch remote ip address.
2100,f5df38cc,sshd[24461]: <*> <*> <*> closed by remote <*>
2101,260e41b5,sshd[24463]: <*> <*> <*> closed by remote <*>
2102,b7d932f6,sshd[22038]: <*> <*> <*> closed by remote <*>
2103,27f2bc79,sshd[22040]: <*> <*> <*> closed by remote <*>
2104,1f4090fd,ntpd[2870]: Possible 'ntpdx' exploit from #1074#:3160 (possibly spoofed)
2105,7c487275,<*> gethostbyname error for <*>
2106,a6126b6f,sshd[29549]: <*> <*> <*> closed by remote <*>
2107,8f70725d,sshd[13056]: <*> <*> <*> closed by remote <*>
2108,08233fd2,sshd[22089]: <*> <*> <*> closed by remote <*>
2109,263a8366,sshd[18387]: <*> <*> <*> closed by remote <*>
2110,a0ba9508,sshd[22268]: <*> <*> <*> closed by remote <*>
2111,30914e0b,sshd[315]: <*> <*> <*> closed by remote <*>
2112,623ad728,sshd[2425]: <*> <*> <*> closed by remote <*>
2113,14077ba3,sshd[24063]: <*> <*> <*> closed by remote <*>
2114,9382d6c3,sshd[22688]: <*> <*> <*> closed by remote <*>
2115,7572931b,sshd[13521]: <*> <*> <*> closed by remote <*>
2116,32e64754,sshd[25023]: <*> <*> <*> closed by remote <*>
2117,0c8883cf,sshd[15699]: <*> <*> <*> closed by remote <*>
2118,c07d5b23,sshd[31465]: <*> <*> <*> closed by remote <*>
2119,b2de2320,sshd[19494]: <*> <*> <*> closed by remote <*>
2120,98626154,"<*> <*> from=<#102#@#11#>, <*> nrcpt=1 (queue active)"
2121,32908c45,<*> <*> uid=11383 from=<#102#>
2122,953790e1,sshd[30199]: <*> <*> <*> closed by remote <*>
2123,0972f415,sshd[22767]: <*> <*> <*> closed by remote <*>
2124,66b70efd,sshd[1830]: <*> <*> <*> closed by remote <*>
2125,7601dea5,sshd[32387]: <*> <*> <*> closed by remote <*>
2126,ba9e81f3,sshd[1516]: <*> <*> <*> closed by remote <*>
2127,471fdf35,sshd[4215]: <*> <*> <*> closed by remote <*>
2128,6a513383,sshd[6168]: <*> <*> <*> closed by remote <*>
2129,b31e403e,sshd[23269]: <*> <*> <*> closed by remote <*>
2130,604673ba,sshd[8400]: <*> <*> <*> closed by remote <*>
2131,f063ec57,sshd[25535]: <*> <*> <*> closed by remote <*>
2132,8706a35b,sshd[10704]: <*> <*> <*> closed by remote <*>
2133,20482ac3,sshd[27271]: <*> <*> <*> closed by remote <*>
2134,3602e009,sshd[29221]: <*> <*> <*> closed by remote <*>
2135,5dffb1b0,sshd[13050]: <*> <*> <*> closed by remote <*>
2136,0edd220e,sshd[23771]: <*> <*> <*> closed by remote <*>
2137,1bcd2c14,sshd[31803]: <*> <*> <*> closed by remote <*>
2138,d3584a9f,sshd[25863]: <*> <*> <*> closed by remote <*>
2139,b276f50e,sshd[1085]: <*> <*> <*> closed by remote <*>
2140,8e5a9314,sshd[27466]: <*> <*> <*> closed by remote <*>
2141,d9fecf17,sshd[22838]: <*> <*> <*> closed by remote <*>
2142,c423c304,sshd[7873]: <*> <*> <*> closed by remote <*>
2143,803b024f,sshd[3041]: <*> <*> <*> closed by remote <*>
2144,cd909ebd,sshd[10873]: <*> <*> <*> closed by remote <*>
2145,f5f650f0,sshd[5060]: <*> <*> <*> closed by remote <*>
2146,842fa8c5,sshd[7094]: <*> <*> <*> closed by remote <*>
2147,bdd46add,sshd[17448]: <*> <*> <*> closed by remote <*>
2148,f986b875,sshd[25709]: <*> <*> <*> closed by remote <*>
2149,0664a564,sshd[8730]: <*> <*> <*> closed by remote <*>
2150,61729972,sshd[4304]: <*> <*> <*> closed by remote <*>
2151,a55a223a,sshd[10466]: <*> <*> <*> closed by remote <*>
2152,c7e35a6a,logger: <*> kernel: bcm5700: eth0 NIC Link is Down
2153,040c5334,sshd[6401]: <*> <*> <*> closed by remote <*>
2154,81abaa26,sshd[32596]: <*> <*> <*> closed by remote <*>
2155,593de10f,sshd[8013]: <*> <*> <*> closed by remote <*>
2156,b4d71c49,sshd[1531]: <*> <*> <*> closed by remote <*>
2157,1fb24d3d,nfs: <*> <*> failed
2158,0dcb9f50,<*> nfssvc: Cannot allocate memory
2159,297a46ca,"Event Log Daemon:[2832]: SCSI bus speed downshifted, SCSI port 1"
2160,70b85eb6,-bash: rpc.nfsd startup failed
2161,93b4c479,sshd[19647]: <*> <*> <*> closed by remote <*>
2162,279f768d,sshd[5973]: <*> <*> <*> closed by remote <*>
2163,92b5770f,"pbs_mom: Inappropriate ioctl for device (25) in tm_request, extra TM connect from <*> task 1"
2164,3a7e8033,"pbs_mom: tm_request, extra TM connect from <*> task 1"
2165,eb7ab4da,sshd[28995]: <*> <*> <*> closed by remote <*>
2166,2984a7cf,sshd[7396]: <*> <*> <*> closed by remote <*>
2167,39e2aafc,sshd[29212]: <*> <*> <*> closed by remote <*>
2168,63eb5604,sshd[7822]: <*> <*> <*> closed by remote <*>
2169,1fced449,sshd[10736]: <*> <*> <*> closed by remote <*>
2170,a090448b,sshd[4639]: <*> <*> <*> closed by remote <*>
2171,49e71c99,kernel: RPC: buffer allocation failed for task 000001005c701b08
2172,a207c2ac,sshd[17047]: <*> <*> <*> closed by remote <*>
2173,403b13f5,sshd[18133]: <*> <*> <*> closed by remote <*>
2174,3decd027,sshd[28102]: <*> <*> <*> closed by remote <*>
2175,273834c0,sshd[14118]: <*> <*> <*> closed by remote <*>
2176,015c6f40,sshd[30019]: <*> <*> <*> closed by remote <*>
